date,hospital_id,ward_code,base_beds,effective_capacity,occupancy,overflow,admissions,discharges,staffing_index,avg_wait_minutes,admission_rate_per_bed,discharge_rate_per_bed,occupancy_rate
2023-06-24,4,ED,30,34,34,19,44,29,0.974,187,1.467,0.967,1.0
2023-06-25,4,ED,30,34,34,11,39,32,0.984,205,1.3,1.067,1.0
2023-06-26,4,ED,30,34,34,16,43,31,0.99,232,1.433,1.033,1.0
2023-06-27,4,ED,30,34,34,27,56,33,0.989,266,1.867,1.1,1.0
2023-06-28,4,ED,30,34,34,19,46,31,1.003,209,1.533,1.033,1.0
2023-06-29,4,ED,30,34,34,34,57,27,1.042,254,1.9,0.9,1.0
2023-06-30,4,ED,30,34,34,18,45,31,1.029,205,1.5,1.033,1.0
2023-07-01,4,ED,30,34,34,15,45,34,0.891,202,1.5,1.133,1.0
2023-07-02,4,ED,30,34,34,13,42,33,0.934,210,1.4,1.1,1.0
2023-07-03,4,ED,30,34,34,28,56,32,0.964,260,1.867,1.067,1.0
2023-07-04,4,ED,30,34,34,14,44,34,0.928,194,1.467,1.133,1.0
2023-07-05,4,ED,30,34,34,30,51,25,0.965,272,1.7,0.833,1.0
2023-07-06,4,ED,30,34,34,19,46,31,1.0,210,1.533,1.033,1.0
2023-07-07,4,ED,30,34,33,3,24,25,1.019,106,0.8,0.833,0.971
2023-07-08,4,ED,30,34,34,16,44,31,0.896,217,1.467,1.033,1.0
2023-07-09,4,ED,30,34,34,38,59,25,0.91,253,1.967,0.833,1.0
2023-07-10,4,ED,30,34,34,27,57,34,0.992,235,1.9,1.133,1.0
2023-07-11,4,ED,30,34,34,17,46,33,0.951,197,1.533,1.1,1.0
2023-07-12,4,ED,30,34,34,26,45,23,0.971,204,1.5,0.767,1.0
2023-07-13,4,ED,30,34,34,21,46,29,0.92,184,1.533,0.967,1.0
2023-07-14,4,ED,30,34,34,10,37,31,0.951,129,1.233,1.033,1.0
2023-07-15,4,ED,30,34,34,35,58,27,0.897,346,1.933,0.9,1.0
2023-07-16,4,ED,30,34,34,26,49,27,0.917,177,1.633,0.9,1.0
2023-07-17,4,ED,30,34,34,15,41,30,0.905,192,1.367,1.0,1.0
2023-07-18,4,ED,30,34,34,14,38,28,0.95,161,1.267,0.933,1.0
2023-07-19,4,ED,30,34,34,14,40,30,0.92,205,1.333,1.0,1.0
2023-07-20,4,ED,30,34,34,35,59,28,0.987,279,1.967,0.933,1.0
2023-07-21,4,ED,30,34,34,19,49,34,0.952,258,1.633,1.133,1.0
2023-07-22,4,ED,30,34,34,23,50,31,0.9,262,1.667,1.033,1.0
2023-07-23,4,ED,30,34,34,23,48,29,0.939,204,1.6,0.967,1.0
2023-07-24,4,ED,30,34,34,10,40,34,0.99,167,1.333,1.133,1.0
2023-07-25,4,ED,30,34,34,19,47,32,0.995,199,1.567,1.067,1.0
2023-07-26,4,ED,30,34,34,22,49,31,0.983,177,1.633,1.033,1.0
2023-07-27,4,ED,30,34,34,23,47,28,0.989,190,1.567,0.933,1.0
2023-07-28,4,ED,30,34,34,17,46,33,0.932,220,1.533,1.1,1.0
2023-07-29,4,ED,30,34,34,23,50,31,0.915,213,1.667,1.033,1.0
2023-07-30,4,ED,30,34,34,37,65,32,0.866,350,2.167,1.067,1.0
2023-07-31,4,ED,30,34,34,17,45,32,0.966,152,1.5,1.067,1.0
2023-08-01,4,ED,30,34,34,27,52,29,0.975,249,1.733,0.967,1.0
2023-08-02,4,ED,30,34,34,23,52,33,1.002,208,1.733,1.1,1.0
2023-08-03,4,ED,30,34,34,36,58,26,1.029,209,1.933,0.867,1.0
2023-08-04,4,ED,30,34,34,22,52,34,1.035,181,1.733,1.133,1.0
2023-08-05,4,ED,30,34,34,49,71,26,0.99,341,2.367,0.867,1.0
2023-08-06,4,ED,30,34,34,21,45,28,0.99,251,1.5,0.933,1.0
2023-08-07,4,ED,30,34,34,20,47,31,0.991,230,1.567,1.033,1.0
2023-08-08,4,ED,30,34,34,21,49,32,0.958,250,1.633,1.067,1.0
2023-08-09,4,ED,30,34,34,39,66,31,1.01,278,2.2,1.033,1.0
2023-08-10,4,ED,30,34,34,22,50,32,0.992,243,1.667,1.067,1.0
2023-08-11,4,ED,30,34,34,11,39,32,0.981,169,1.3,1.067,1.0
2023-08-12,4,ED,30,34,34,31,58,31,0.928,279,1.933,1.033,1.0
2023-08-13,4,ED,30,34,34,35,60,29,0.973,258,2.0,0.967,1.0
2023-08-14,4,ED,30,34,34,22,49,31,0.987,209,1.633,1.033,1.0
2023-08-15,4,ED,30,34,34,21,48,31,0.962,233,1.6,1.033,1.0
2023-08-16,4,ED,30,34,34,32,60,32,1.018,214,2.0,1.067,1.0
2023-08-17,4,ED,30,34,34,28,53,29,0.984,199,1.767,0.967,1.0
2023-08-18,4,ED,30,34,34,33,61,32,0.981,270,2.033,1.067,1.0
2023-08-19,4,ED,30,34,33,3,33,34,0.907,163,1.1,1.133,0.971
2023-08-20,4,ED,30,34,34,39,65,29,0.948,306,2.167,0.967,1.0
2023-08-21,4,ED,30,34,34,25,48,27,0.981,248,1.6,0.9,1.0
2023-08-22,4,ED,30,34,34,26,52,30,1.014,225,1.733,1.0,1.0
2023-08-23,4,ED,30,34,34,32,58,30,0.982,258,1.933,1.0,1.0
2023-08-24,4,ED,30,34,34,46,67,25,1.02,291,2.233,0.833,1.0
2023-08-25,4,ED,30,34,34,31,60,33,0.936,227,2.0,1.1,1.0
2023-08-26,4,ED,30,34,34,33,57,28,0.925,289,1.9,0.933,1.0
2023-08-27,4,ED,30,34,34,40,68,32,0.939,255,2.267,1.067,1.0
2023-08-28,4,ED,30,34,34,33,60,31,0.97,291,2.0,1.033,1.0
2023-08-29,4,ED,30,34,34,26,55,33,1.066,232,1.833,1.1,1.0
2023-08-30,4,ED,30,34,34,30,58,32,1.006,160,1.933,1.067,1.0
2023-08-31,4,ED,30,34,34,20,43,27,0.955,233,1.433,0.9,1.0
2023-09-01,4,ED,30,34,34,22,51,33,1.038,217,1.7,1.1,1.0
2023-09-02,4,ED,30,34,34,51,77,30,0.943,394,2.567,1.0,1.0
2023-09-03,4,ED,30,34,34,24,49,29,0.909,275,1.633,0.967,1.0
2023-09-04,4,ED,30,34,34,29,54,29,0.982,287,1.8,0.967,1.0
2023-09-05,4,ED,30,34,34,37,67,34,1.013,228,2.233,1.133,1.0
2023-09-06,4,ED,30,34,34,13,43,34,0.978,157,1.433,1.133,1.0
2023-09-07,4,ED,30,34,34,40,70,34,0.997,265,2.333,1.133,1.0
2023-09-08,4,ED,30,34,34,32,57,29,1.021,228,1.9,0.967,1.0
2023-09-09,4,ED,30,34,34,43,70,31,0.979,275,2.333,1.033,1.0
2023-09-10,4,ED,30,34,34,27,55,32,0.97,204,1.833,1.067,1.0
2023-09-11,4,ED,30,34,34,21,49,32,0.954,209,1.633,1.067,1.0
2023-09-12,4,ED,30,34,34,15,40,29,0.974,218,1.333,0.967,1.0
2023-09-13,4,ED,30,34,34,19,46,31,0.954,212,1.533,1.033,1.0
2023-09-14,4,ED,30,34,34,21,51,34,0.975,238,1.7,1.133,1.0
2023-09-15,4,ED,30,34,34,32,58,30,0.988,252,1.933,1.0,1.0
2023-09-16,4,ED,30,34,34,24,50,30,0.948,218,1.667,1.0,1.0
2023-09-17,4,ED,30,34,34,23,52,33,0.959,295,1.733,1.1,1.0
2023-09-18,4,ED,30,34,34,29,59,34,0.972,213,1.967,1.133,1.0
2023-09-19,4,ED,30,34,34,46,72,30,1.035,291,2.4,1.0,1.0
2023-09-20,4,ED,30,34,34,20,49,33,1.001,229,1.633,1.1,1.0
2023-09-21,4,ED,30,34,34,32,58,30,1.022,222,1.933,1.0,1.0
2023-09-22,4,ED,30,34,34,26,42,20,1.02,170,1.4,0.667,1.0
2023-09-23,4,ED,30,34,34,18,47,33,0.935,176,1.567,1.1,1.0
2023-09-24,4,ED,30,34,34,18,44,30,0.948,221,1.467,1.0,1.0
2023-09-25,4,ED,30,34,34,16,42,30,0.966,208,1.4,1.0,1.0
2023-09-26,4,ED,30,34,34,48,65,21,0.993,297,2.167,0.7,1.0
2023-09-27,4,ED,30,34,34,34,57,27,1.011,269,1.9,0.9,1.0
2023-09-28,4,ED,30,34,34,48,72,28,1.054,271,2.4,0.933,1.0
2023-09-29,4,ED,30,34,34,41,63,26,1.004,257,2.1,0.867,1.0
2023-09-30,4,ED,30,34,34,22,48,30,0.993,226,1.6,1.0,1.0
2023-10-01,4,ED,30,34,34,30,55,29,0.917,233,1.833,0.967,1.0
2023-10-02,4,ED,30,34,34,22,49,31,1.034,157,1.633,1.033,1.0
2023-10-03,4,ED,30,34,34,23,51,32,1.034,223,1.7,1.067,1.0
2023-10-04,4,ED,30,34,34,37,64,31,1.02,269,2.133,1.033,1.0
2023-10-05,4,ED,30,34,34,17,44,31,1.04,195,1.467,1.033,1.0
2023-10-06,4,ED,30,34,34,12,42,34,0.995,184,1.4,1.133,1.0
2023-10-07,4,ED,30,34,34,43,69,30,0.958,306,2.3,1.0,1.0
2023-10-08,4,ED,30,34,34,30,56,30,0.991,274,1.867,1.0,1.0
2023-10-09,4,ED,30,34,34,33,57,28,0.953,260,1.9,0.933,1.0
2023-10-10,4,ED,30,34,34,26,48,26,0.998,267,1.6,0.867,1.0
2023-10-11,4,ED,30,34,34,37,64,31,0.999,252,2.133,1.033,1.0
2023-10-12,4,ED,30,34,34,24,51,31,0.973,274,1.7,1.033,1.0
2023-10-13,4,ED,30,34,34,34,63,33,0.957,297,2.1,1.1,1.0
2023-10-14,4,ED,30,34,34,37,63,30,0.967,294,2.1,1.0,1.0
2023-10-15,4,ED,30,34,34,47,76,33,0.913,309,2.533,1.1,1.0
2023-10-16,4,ED,30,34,34,11,34,27,1.02,182,1.133,0.9,1.0
2023-10-17,4,ED,30,34,34,14,40,30,1.013,176,1.333,1.0,1.0
2023-10-18,4,ED,30,34,34,33,58,29,1.025,269,1.933,0.967,1.0
2023-10-19,4,ED,30,34,34,13,40,31,1.005,138,1.333,1.033,1.0
2023-10-20,4,ED,30,34,34,31,59,32,1.024,242,1.967,1.067,1.0
2023-10-21,4,ED,30,34,34,23,48,29,0.924,235,1.6,0.967,1.0
2023-10-22,4,ED,30,34,34,25,50,29,1.013,177,1.667,0.967,1.0
2023-10-23,4,ED,30,34,34,31,55,28,0.989,250,1.833,0.933,1.0
2023-10-24,4,ED,30,34,34,18,47,33,0.987,188,1.567,1.1,1.0
2023-10-25,4,ED,30,34,34,30,54,28,0.995,251,1.8,0.933,1.0
2023-10-26,4,ED,30,34,34,41,68,31,0.971,297,2.267,1.033,1.0
2023-10-27,4,ED,30,34,34,24,50,30,1.046,213,1.667,1.0,1.0
2023-10-28,4,ED,30,34,34,35,59,28,0.934,227,1.967,0.933,1.0
2023-10-29,4,ED,30,34,34,20,45,29,0.925,204,1.5,0.967,1.0
2023-10-30,4,ED,30,34,34,24,54,34,0.953,244,1.8,1.133,1.0
2023-10-31,4,ED,30,34,34,39,64,29,1.01,242,2.133,0.967,1.0
2023-11-01,4,ED,30,34,34,43,73,34,1.012,309,2.433,1.133,1.0
2023-11-02,4,ED,30,34,34,24,48,28,1.029,249,1.6,0.933,1.0
2023-11-03,4,ED,30,34,34,23,51,32,1.016,202,1.7,1.067,1.0
2023-11-04,4,ED,30,34,34,31,61,34,0.968,257,2.033,1.133,1.0
2023-11-05,4,ED,30,34,34,27,52,29,0.919,276,1.733,0.967,1.0
2023-11-06,4,ED,30,34,34,40,65,29,1.017,273,2.167,0.967,1.0
2023-11-07,4,ED,30,34,34,4,29,29,0.977,176,0.967,0.967,1.0
2023-11-08,4,ED,30,34,34,33,61,32,1.01,226,2.033,1.067,1.0
2023-11-09,4,ED,30,34,34,20,49,33,1.04,155,1.633,1.1,1.0
2023-11-10,4,ED,30,34,34,15,41,30,0.994,215,1.367,1.0,1.0
2023-11-11,4,ED,30,34,34,23,53,34,0.898,218,1.767,1.133,1.0
2023-11-12,4,ED,30,34,34,18,47,33,0.967,161,1.567,1.1,1.0
2023-11-13,4,ED,30,34,34,38,68,34,0.996,281,2.267,1.133,1.0
2023-11-14,4,ED,30,34,34,34,62,32,1.035,277,2.067,1.067,1.0
2023-11-15,4,ED,30,34,34,22,51,33,0.976,201,1.7,1.1,1.0
2023-11-16,4,ED,30,34,34,46,75,33,1.008,327,2.5,1.1,1.0
2023-11-17,4,ED,30,34,34,31,54,27,1.046,245,1.8,0.9,1.0
2023-11-18,4,ED,30,34,34,39,64,29,0.941,326,2.133,0.967,1.0
2023-11-19,4,ED,30,34,34,40,64,28,0.934,272,2.133,0.933,1.0
2023-11-20,4,ED,30,34,34,22,50,32,0.986,207,1.667,1.067,1.0
2023-11-21,4,ED,30,34,34,41,69,32,1.05,299,2.3,1.067,1.0
2023-11-22,4,ED,30,34,34,13,40,31,0.99,245,1.333,1.033,1.0
2023-11-23,4,ED,30,34,34,33,60,31,0.953,253,2.0,1.033,1.0
2023-11-24,4,ED,30,34,34,14,44,34,1.017,177,1.467,1.133,1.0
2023-11-25,4,ED,30,34,34,54,74,24,0.924,386,2.467,0.8,1.0
2023-11-26,4,ED,30,34,34,31,61,34,0.93,291,2.033,1.133,1.0
2023-11-27,4,ED,30,34,34,38,65,31,1.0,230,2.167,1.033,1.0
2023-11-28,4,ED,30,34,34,56,83,31,1.036,361,2.767,1.033,1.0
2023-11-29,4,ED,30,34,34,36,65,33,0.984,301,2.167,1.1,1.0
2023-11-30,4,ED,30,34,34,37,66,33,1.018,229,2.2,1.1,1.0
2023-12-01,4,ED,30,34,34,36,64,32,1.015,193,2.133,1.067,1.0
2023-12-02,4,ED,30,34,34,43,69,30,0.923,301,2.3,1.0,1.0
2023-12-03,4,ED,30,34,34,29,58,33,0.976,260,1.933,1.1,1.0
2023-12-04,4,ED,30,34,34,58,86,32,1.023,335,2.867,1.067,1.0
2023-12-05,4,ED,30,34,34,29,54,29,1.024,253,1.8,0.967,1.0
2023-12-06,4,ED,30,34,34,36,63,31,1.003,302,2.1,1.033,1.0
2023-12-07,4,ED,30,34,34,26,56,34,0.99,261,1.867,1.133,1.0
2023-12-08,4,ED,30,34,34,61,87,30,1.037,331,2.9,1.0,1.0
2023-12-09,4,ED,30,34,34,28,53,29,0.898,254,1.767,0.967,1.0
2023-12-10,4,ED,30,34,34,39,67,32,0.942,311,2.233,1.067,1.0
2023-12-11,4,ED,30,34,34,40,65,29,0.998,287,2.167,0.967,1.0
2023-12-12,4,ED,30,34,34,19,47,32,0.985,193,1.567,1.067,1.0
2023-12-13,4,ED,30,34,34,56,84,32,0.993,377,2.8,1.067,1.0
2023-12-14,4,ED,30,34,34,68,92,28,1.052,423,3.067,0.933,1.0
2023-12-15,4,ED,30,34,34,38,68,34,1.031,252,2.267,1.133,1.0
2023-12-16,4,ED,30,34,34,16,40,28,0.912,212,1.333,0.933,1.0
2023-12-17,4,ED,30,34,34,58,86,32,0.913,341,2.867,1.067,1.0
2023-12-18,4,ED,30,34,34,47,73,30,0.999,313,2.433,1.0,1.0
2023-12-19,4,ED,30,34,34,21,49,32,0.945,189,1.633,1.067,1.0
2023-12-20,4,ED,30,34,34,43,67,28,0.98,321,2.233,0.933,1.0
2023-12-21,4,ED,30,34,34,58,87,33,1.001,370,2.9,1.1,1.0
2023-12-22,4,ED,30,34,34,38,61,27,0.966,317,2.033,0.9,1.0
2023-12-23,4,ED,30,34,34,17,44,31,0.889,255,1.467,1.033,1.0
2023-12-24,4,ED,30,34,34,34,64,34,0.942,241,2.133,1.133,1.0
2023-12-25,4,ED,30,34,34,38,64,30,1.056,269,2.133,1.0,1.0
2023-12-26,4,ED,30,34,34,36,60,28,0.999,216,2.0,0.933,1.0
2023-12-27,4,ED,30,34,34,39,69,34,0.957,330,2.3,1.133,1.0
2023-12-28,4,ED,30,34,34,63,91,32,0.984,363,3.033,1.067,1.0
2023-12-29,4,ED,30,34,34,45,68,27,0.958,329,2.267,0.9,1.0
2023-12-30,4,ED,30,34,34,46,75,33,0.936,361,2.5,1.1,1.0
2023-12-31,4,ED,30,34,34,46,72,30,0.966,322,2.4,1.0,1.0
2024-01-01,4,ED,30,34,34,54,82,32,0.933,360,2.733,1.067,1.0
2024-01-02,4,ED,30,34,34,65,91,30,1.009,387,3.033,1.0,1.0
2024-01-03,4,ED,30,34,34,34,62,32,1.016,265,2.067,1.067,1.0
2024-01-04,4,ED,30,34,34,43,64,25,1.043,278,2.133,0.833,1.0
2024-01-05,4,ED,30,34,34,38,62,28,1.013,275,2.067,0.933,1.0
2024-01-06,4,ED,30,34,34,45,70,29,0.955,314,2.333,0.967,1.0
2024-01-07,4,ED,30,34,34,37,65,32,0.935,238,2.167,1.067,1.0
2024-01-08,4,ED,30,34,34,45,73,32,1.022,343,2.433,1.067,1.0
2024-01-09,4,ED,30,34,34,57,79,26,0.985,400,2.633,0.867,1.0
2024-01-10,4,ED,30,34,34,46,70,28,1.052,287,2.333,0.933,1.0
2024-01-11,4,ED,30,34,34,45,71,30,1.015,313,2.367,1.0,1.0
2024-01-12,4,ED,30,34,34,38,68,34,1.022,223,2.267,1.133,1.0
2024-01-13,4,ED,30,34,34,48,76,32,0.905,327,2.533,1.067,1.0
2024-01-14,4,ED,30,34,34,49,76,31,0.962,356,2.533,1.033,1.0
2024-01-15,4,ED,30,34,34,57,86,33,0.982,365,2.867,1.1,1.0
2024-01-16,4,ED,30,34,34,9,39,34,1.036,183,1.3,1.133,1.0
2024-01-17,4,ED,30,34,34,42,71,33,1.034,270,2.367,1.1,1.0
2024-01-18,4,ED,30,34,34,52,78,30,0.988,302,2.6,1.0,1.0
2024-01-19,4,ED,30,34,34,65,92,31,1.002,350,3.067,1.033,1.0
2024-01-20,4,ED,30,34,34,28,57,33,0.933,257,1.9,1.1,1.0
2024-01-21,4,ED,30,34,34,55,74,23,0.97,376,2.467,0.767,1.0
2024-01-22,4,ED,30,34,34,47,68,25,0.992,270,2.267,0.833,1.0
2024-01-23,4,ED,30,34,34,42,66,28,0.987,306,2.2,0.933,1.0
2024-01-24,4,ED,30,34,34,34,63,33,1.01,286,2.1,1.1,1.0
2024-01-25,4,ED,30,34,34,41,69,32,1.061,279,2.3,1.067,1.0
2024-01-26,4,ED,30,34,34,40,67,31,0.971,284,2.233,1.033,1.0
2024-01-27,4,ED,30,34,34,43,72,33,0.958,273,2.4,1.1,1.0
2024-01-28,4,ED,30,34,34,60,85,29,0.954,409,2.833,0.967,1.0
2024-01-29,4,ED,30,34,34,28,58,34,0.981,219,1.933,1.133,1.0
2024-01-30,4,ED,30,34,34,40,70,34,0.915,309,2.333,1.133,1.0
2024-01-31,4,ED,30,34,34,37,64,31,0.983,253,2.133,1.033,1.0
2024-02-01,4,ED,30,34,34,35,57,26,1.024,247,1.9,0.867,1.0
2024-02-02,4,ED,30,34,34,53,79,30,0.988,302,2.633,1.0,1.0
2024-02-03,4,ED,30,34,34,58,80,26,0.933,472,2.667,0.867,1.0
2024-02-04,4,ED,30,34,34,41,67,30,0.904,329,2.233,1.0,1.0
2024-02-05,4,ED,30,34,34,25,52,31,1.002,198,1.733,1.033,1.0
2024-02-06,4,ED,30,34,34,24,54,34,0.977,182,1.8,1.133,1.0
2024-02-07,4,ED,30,34,34,57,81,28,0.996,350,2.7,0.933,1.0
2024-02-08,4,ED,30,34,34,28,51,27,0.972,247,1.7,0.9,1.0
2024-02-09,4,ED,30,34,34,28,58,34,0.952,260,1.933,1.133,1.0
2024-02-10,4,ED,30,34,34,28,58,34,0.915,229,1.933,1.133,1.0
2024-02-11,4,ED,30,34,34,40,68,32,0.938,328,2.267,1.067,1.0
2024-02-12,4,ED,30,34,34,54,81,31,1.052,302,2.7,1.033,1.0
2024-02-13,4,ED,30,34,34,40,65,29,0.973,299,2.167,0.967,1.0
2024-02-14,4,ED,30,34,34,58,84,30,0.968,326,2.8,1.0,1.0
2024-02-15,4,ED,30,34,34,39,69,34,1.026,288,2.3,1.133,1.0
2024-02-16,4,ED,30,34,34,60,81,25,0.963,357,2.7,0.833,1.0
2024-02-17,4,ED,30,34,34,38,68,34,0.959,282,2.267,1.133,1.0
2024-02-18,4,ED,30,34,34,55,85,34,0.919,343,2.833,1.133,1.0
2024-02-19,4,ED,30,34,34,29,55,30,1.02,226,1.833,1.0,1.0
2024-02-20,4,ED,30,34,34,26,54,32,1.044,235,1.8,1.067,1.0
2024-02-21,4,ED,30,34,34,26,55,33,1.04,244,1.833,1.1,1.0
2024-02-22,4,ED,30,34,34,20,49,33,1.045,160,1.633,1.1,1.0
2024-02-23,4,ED,30,34,34,20,49,33,0.956,198,1.633,1.1,1.0
2024-02-24,4,ED,30,34,34,24,52,32,0.915,297,1.733,1.067,1.0
2024-02-25,4,ED,30,34,34,35,64,33,0.98,247,2.133,1.1,1.0
2024-02-26,4,ED,30,34,34,29,54,29,1.02,239,1.8,0.967,1.0
2024-02-27,4,ED,30,34,34,45,75,34,1.033,311,2.5,1.133,1.0
2024-02-28,4,ED,30,34,34,56,78,26,1.018,353,2.6,0.867,1.0
2024-02-29,4,ED,30,34,34,66,92,30,1.061,337,3.067,1.0,1.0
2024-03-01,4,ED,30,34,34,35,62,31,1.0,232,2.067,1.033,1.0
2024-03-02,4,ED,30,34,34,14,43,33,0.993,191,1.433,1.1,1.0
2024-03-03,4,ED,30,34,34,45,71,30,0.932,337,2.367,1.0,1.0
2024-03-04,4,ED,30,34,34,14,43,33,0.972,206,1.433,1.1,1.0
2024-03-05,4,ED,30,34,34,26,53,31,0.993,170,1.767,1.033,1.0
2024-03-06,4,ED,30,34,34,16,41,29,1.019,167,1.367,0.967,1.0
2024-03-07,4,ED,30,34,34,51,79,32,0.969,304,2.633,1.067,1.0
2024-03-08,4,ED,30,34,34,39,59,24,0.974,296,1.967,0.8,1.0
2024-03-09,4,ED,30,34,34,23,50,31,0.992,237,1.667,1.033,1.0
2024-03-10,4,ED,30,34,34,14,39,29,0.938,232,1.3,0.967,1.0
2024-03-11,4,ED,30,34,34,31,54,27,0.991,275,1.8,0.9,1.0
2024-03-12,4,ED,30,34,34,34,63,33,1.032,298,2.1,1.1,1.0
2024-03-13,4,ED,30,34,34,30,59,33,0.995,176,1.967,1.1,1.0
2024-03-14,4,ED,30,34,34,53,72,23,0.982,289,2.4,0.767,1.0
2024-03-15,4,ED,30,34,34,45,74,33,0.938,319,2.467,1.1,1.0
2024-03-16,4,ED,30,34,34,30,59,33,0.964,243,1.967,1.1,1.0
2024-03-17,4,ED,30,34,34,25,53,32,0.913,234,1.767,1.067,1.0
2024-03-18,4,ED,30,34,34,24,52,32,1.004,232,1.733,1.067,1.0
2024-03-19,4,ED,30,34,34,26,56,34,0.991,186,1.867,1.133,1.0
2024-03-20,4,ED,30,34,34,17,47,34,0.97,166,1.567,1.133,1.0
2024-03-21,4,ED,30,34,34,36,56,24,1.047,290,1.867,0.8,1.0
2024-03-22,4,ED,30,34,34,42,71,33,1.04,296,2.367,1.1,1.0
2024-03-23,4,ED,30,34,34,31,56,29,0.974,202,1.867,0.967,1.0
2024-03-24,4,ED,30,34,34,30,60,34,0.935,229,2.0,1.133,1.0
2024-03-25,4,ED,30,34,34,16,43,31,1.034,216,1.433,1.033,1.0
2024-03-26,4,ED,30,34,34,32,60,32,0.982,225,2.0,1.067,1.0
2024-03-27,4,ED,30,34,34,30,59,33,0.968,249,1.967,1.1,1.0
2024-03-28,4,ED,30,34,34,32,60,32,0.977,230,2.0,1.067,1.0
2024-03-29,4,ED,30,34,34,40,66,30,0.986,262,2.2,1.0,1.0
2024-03-30,4,ED,30,34,34,21,47,30,0.933,187,1.567,1.0,1.0
2024-03-31,4,ED,30,34,34,24,47,27,0.928,233,1.567,0.9,1.0
2024-04-01,4,ED,30,34,34,22,48,30,1.045,212,1.6,1.0,1.0
2024-04-02,4,ED,30,34,34,19,49,34,0.941,179,1.633,1.133,1.0
2024-04-03,4,ED,30,34,34,52,80,32,1.017,349,2.667,1.067,1.0
2024-04-04,4,ED,30,34,34,27,55,32,0.999,257,1.833,1.067,1.0
2024-04-05,4,ED,30,34,34,11,40,33,1.055,151,1.333,1.1,1.0
2024-04-06,4,ED,30,34,34,20,45,29,0.922,180,1.5,0.967,1.0
2024-04-07,4,ED,30,34,34,17,43,30,0.964,162,1.433,1.0,1.0
2024-04-08,4,ED,30,34,34,21,50,33,0.998,249,1.667,1.1,1.0
2024-04-09,4,ED,30,34,34,13,43,34,0.943,174,1.433,1.133,1.0
2024-04-10,4,ED,30,34,34,47,71,28,0.954,322,2.367,0.933,1.0
2024-04-11,4,ED,30,34,34,19,43,28,0.945,205,1.433,0.933,1.0
2024-04-12,4,ED,30,34,34,42,70,32,0.981,233,2.333,1.067,1.0
2024-04-13,4,ED,30,34,34,43,70,31,0.885,343,2.333,1.033,1.0
2024-04-14,4,ED,30,34,34,40,67,31,1.014,324,2.233,1.033,1.0
2024-04-15,4,ED,30,34,34,35,57,26,0.986,281,1.9,0.867,1.0
2024-04-16,4,ED,30,34,34,16,40,28,1.021,114,1.333,0.933,1.0
2024-04-17,4,ED,30,34,34,33,60,31,0.957,229,2.0,1.033,1.0
2024-04-18,4,ED,30,34,34,15,38,27,0.98,191,1.267,0.9,1.0
2024-04-19,4,ED,30,34,34,36,58,26,1.015,283,1.933,0.867,1.0
2024-04-20,4,ED,30,34,34,22,45,27,0.955,209,1.5,0.9,1.0
2024-04-21,4,ED,30,34,34,17,42,29,0.946,200,1.4,0.967,1.0
2024-04-22,4,ED,30,34,34,50,74,28,1.061,282,2.467,0.933,1.0
2024-04-23,4,ED,30,34,34,27,53,30,0.953,281,1.767,1.0,1.0
2024-04-24,4,ED,30,34,34,16,45,33,0.925,208,1.5,1.1,1.0
2024-04-25,4,ED,30,34,34,8,37,33,0.99,143,1.233,1.1,1.0
2024-04-26,4,ED,30,34,34,47,67,24,1.061,329,2.233,0.8,1.0
2024-04-27,4,ED,30,34,34,25,50,29,0.946,213,1.667,0.967,1.0
2024-04-28,4,ED,30,34,34,25,51,30,0.935,226,1.7,1.0,1.0
2024-04-29,4,ED,30,34,34,23,52,33,1.008,191,1.733,1.1,1.0
2024-04-30,4,ED,30,34,34,30,58,32,0.968,240,1.933,1.067,1.0
2024-05-01,4,ED,30,34,34,34,61,31,1.014,249,2.033,1.033,1.0
2024-05-02,4,ED,30,34,34,37,60,27,1.005,268,2.0,0.9,1.0
2024-05-03,4,ED,30,34,34,20,50,34,1.055,160,1.667,1.133,1.0
2024-05-04,4,ED,30,34,34,4,33,33,0.907,167,1.1,1.1,1.0
2024-05-05,4,ED,30,34,34,25,53,32,0.968,203,1.767,1.067,1.0
2024-05-06,4,ED,30,34,34,30,59,33,1.035,220,1.967,1.1,1.0
2024-05-07,4,ED,30,34,34,14,40,30,1.029,172,1.333,1.0,1.0
2024-05-08,4,ED,30,34,34,46,74,32,1.057,314,2.467,1.067,1.0
2024-05-09,4,ED,30,34,34,20,43,27,1.0,216,1.433,0.9,1.0
2024-05-10,4,ED,30,34,34,12,42,34,1.02,177,1.4,1.133,1.0
2024-05-11,4,ED,30,34,34,24,52,32,0.974,256,1.733,1.067,1.0
2024-05-12,4,ED,30,34,34,37,67,34,0.943,315,2.233,1.133,1.0
2024-05-13,4,ED,30,34,34,23,47,28,0.932,189,1.567,0.933,1.0
2024-05-14,4,ED,30,34,34,17,45,32,1.031,216,1.5,1.067,1.0
2024-05-15,4,ED,30,34,34,13,42,33,0.984,184,1.4,1.1,1.0
2024-05-16,4,ED,30,34,34,21,45,28,1.044,211,1.5,0.933,1.0
2024-05-17,4,ED,30,34,34,23,53,34,1.029,151,1.767,1.133,1.0
2024-05-18,4,ED,30,34,34,23,51,32,0.953,235,1.7,1.067,1.0
2024-05-19,4,ED,30,34,34,33,58,29,0.919,301,1.933,0.967,1.0
